Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Gene Identifier],Comment [Gene Symbol],Comment [Protein Name],Comment [Protein Name Abbreviation],Protein Sequence (aa),UniProt ID,Addgene ID,Experimental Condition [Subcellular Localization],Channels
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,D20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,E17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,E18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,E19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,E20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,F17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,F18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,F19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,F20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,G17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,G18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,G19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,G20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,H17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,H18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,H19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,H20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,I17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,I18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,I19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,I20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,J17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,J18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,J19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,J20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,K17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,K18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,K19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,K20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,L17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,L18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,L19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,L20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,M17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,M18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,M19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,M20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,N17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,N18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,N19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,N20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,O17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,O19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,O20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,P17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,P19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,P20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl101_BIN1_20150520/Meas_01,A17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,K16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,K17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,K18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,K19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,K20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,K21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,L15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,L16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,L17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,L18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,L19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,L20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,L21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,M15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,M16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,M17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,M18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,M19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,M20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,M21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,N15,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,N16,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,N17,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,N18,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,N19,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,N20,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl102_20150527/Meas_01,N21,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,4128,MAOA,Monoamine oxidase A,MAO,489-527,Q49A63,133025,outer mitochondria membrane,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I1,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I2,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I3,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I4,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I5,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I6,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I7,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I8,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I9,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I10,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I11,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,I12,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,J1,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,J2,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,J3,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,J4,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,J5,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,J6,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
VAMP_DEG_Pl104_20150619/Meas_01,J7,Mus musculus,NCBITaxon,NCBITaxon_10090,NMuMG,CLO,CLO_0008186,1528,CYB5A,Cytochrome b5,Cytb5,99-134,P00167,134869,endoplasmic reticulum,"EGFP (protein of interest), DRAQ5 (DNA)"
