Plate	Well	Well Number	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line or Strain]	Term Source 2 REF	Term Source 2 Accession	Protein	Abbreviation	Protein sequence (aa)	UniProt	Addgene ID	Subcellular	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Gene Annotation Comments	Control Type	Control Comments	Quality Control	Quality Control Comments	Channels	Comments
VAMP_DEG_pl101_20150513__Meas_04	N19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	N24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O13		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O14		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	O24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P13		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P14		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P22		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P23		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_pl101_20150513__Meas_04	P24		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	K15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	K16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	K17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	K18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	K19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	K20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	K21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	L15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	L16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	L17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	L18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	L19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	L20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	L21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	M15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	M16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	M17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	M18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	M19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	M20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	M21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	N15		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	N16		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	N17		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	N18		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	N19		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	N20		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl102_20150527__Meas_01	N21		Mus musculus			NMuMG			Monoamine oxidase A	MAO	489-527	Q49A63	133025	outer mitochondria membrane										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20120502__Meas_01	J1		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20120502__Meas_01	K1		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20120502__Meas_01	L1		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20120502__Meas_01	I1		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20120502__Meas_01	B1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20120502__Meas_01	C1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20120502__Meas_01	D1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20120502__Meas_01	A1		Mus musculus			NMuMG			Bcl-2 interacting killer 	Bik	111-160	Q13323	133026	endoplasmic reticulum										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	B8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	C8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	D8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	E8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	F8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	G8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	H8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	I8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	J8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	K8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	L8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	M8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	N8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	O8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	P8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP1_DEG_20130319__Meas_01	A8		Mus musculus			NMuMG			Golgin84	Golgin84	674-731	Q8TBA6	133028	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	D8		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	E1		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	E2		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	E3		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	E4		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	E5		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	E6		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	E7		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	E8		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	F1		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	F2		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	F3		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	F4		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	F5		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	F6		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	F7		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	F8		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	G1		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	G2		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	G3		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	G4		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	G5		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	G6		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	G7		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	G8		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	H1		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	H2		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	H3		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
VAMP_DEG_Pl80_BIN_20140628__Meas_01	H4		Mus musculus			NMuMG			"beta 1,4-galactosyl-transferase"	GalT	1-81	P15291	134862	Golgi apparatus										"EGFP (protein of interest), DRAQ5 (DNA)"	
